team1,team2,matches,wins,losses,win_pct
Ireland,West Indies,1,1,0,100.0
Ireland,Zimbabwe,11,4,7,36.4
Ireland A,Bangladesh Emerging Team,1,0,1,0.0
Ireland A,Nepal,1,0,1,0.0
Ireland A,Nepal A,2,2,0,100.0
Islamabad,Faisalabad,1,1,0,100.0
Islamabad,Karachi Blues,1,1,0,100.0
Islamabad,Rawalpindi,1,1,0,100.0
Islamabad Region,Faisalabad Region,1,1,0,100.0
Islamabad United,Karachi Kings,16,10,6,62.5
Islamabad United,Lahore Qalandars,8,4,4,50.0
Islamabad United,Multan Sultans,10,3,7,30.0
Islamabad United,Peshawar Zalmi,9,5,4,55.6
Islamabad United,Quetta Gladiators,12,5,7,41.7
Isle of Man,Guernsey,1,0,1,0.0
Isle of Man,Italy,2,0,2,0.0
Isle of Man,Luxembourg,1,1,0,100.0
Isle of Man,Spain,4,0,4,0.0
Isle of Man,Turkey,1,1,0,100.0
Israel,Austria,1,0,1,0.0
Israel,Hungary,2,1,1,50.0
Israel,Malta,1,0,1,0.0
Israel,Portugal,1,0,1,0.0
Israel,Spain,1,0,1,0.0
Italy,Denmark,2,1,1,50.0
Italy,Germany,5,3,2,60.0
Italy,Jersey,2,1,1,50.0
Italy,Luxembourg,1,1,0,100.0
Italy,Netherlands,1,0,1,0.0
Italy,Romania,1,1,0,100.0
Italy,Scotland,1,1,0,100.0
Italy,Spain,2,1,1,50.0
Ivory Coast,Botswana,1,0,1,0.0
Ivory Coast,Eswatini,1,0,1,0.0
Ivory Coast,St Helena,1,0,1,0.0
Jaffna Kings,B-Love Kandy,1,0,1,0.0
Jaffna Kings,Colombo Stars,3,1,2,33.3
Jaffna Kings,Colombo Strikers,2,1,1,50.0
Jaffna Kings,Dambulla Aura,2,1,1,50.0
Jaffna Kings,Dambulla Thunders,1,1,0,100.0
Jaffna Kings,Galle Gladiators,5,2,3,40.0
Jaffna Kings,Galle Marvels,2,0,2,0.0
Jaffna Kings,Galle Titans,1,0,1,0.0
Jaffna Kings,Kandy Falcons,3,1,2,33.3
Jaffna Kings,Kandy Warriors,2,0,2,0.0
Jamaica Tallawahs,Barbados Royals,6,2,4,33.3
Jamaica Tallawahs,Guyana Amazon Warriors,7,2,5,28.6
Jamaica Tallawahs,St Kitts and Nevis Patriots,4,3,1,75.0
Jamaica Tallawahs,St Lucia Kings,7,4,3,57.1
Jamaica Tallawahs,Trinbago Knight Riders,7,1,6,14.3
Jammu & Kashmir,Himachal Pradesh,1,0,1,0.0
Jammu & Kashmir,Jharkhand,1,0,1,0.0
Jammu & Kashmir,Mizoram,1,1,0,100.0
Jammu & Kashmir,Rajasthan,1,0,1,0.0
Japan,China,2,2,0,100.0
Japan,Cook Islands,2,2,0,100.0
Japan,Hong Kong,1,0,1,0.0
Japan,Indonesia,7,5,2,71.4
Japan,Maldives,1,1,0,100.0
Japan,Mongolia,6,5,1,83.3
Japan,Nepal,1,0,1,0.0
Japan,Oman,1,0,1,0.0
Japan,Papua New Guinea,2,0,2,0.0
Japan,Philippines,4,4,0,100.0
Japan,Qatar,1,0,1,0.0
Japan,Samoa,1,1,0,100.0
Japan,Saudi Arabia,1,0,1,0.0
Japan,Singapore,1,0,1,0.0
Japan,South Korea,2,2,0,100.0
Japan,Thailand,3,2,1,66.7
Japan,United Arab Emirates,1,0,1,0.0
Japan,Vanuatu,2,1,1,50.0
Jersey,Belgium,1,1,0,100.0
Jersey,Canada,1,0,1,0.0
Jersey,Denmark,2,2,0,100.0
Jersey,Germany,4,3,1,75.0
Jersey,Guernsey,7,5,2,71.4
Jersey,Hong Kong,1,0,1,0.0
Jersey,Ireland,3,0,3,0.0
Jersey,Italy,2,2,0,100.0
Jersey,Namibia,1,0,1,0.0
Jersey,Nepal,1,1,0,100.0
Jersey,Netherlands,1,0,1,0.0
Jersey,Nigeria,1,1,0,100.0
Jersey,Oman,1,1,0,100.0
Jersey,Papua New Guinea,1,0,1,0.0
Jersey,Serbia,1,1,0,100.0
Jersey,Singapore,2,2,0,100.0
Jersey,Spain,2,0,2,0.0
Jersey,Switzerland,1,1,0,100.0
Jersey,Uganda,1,0,1,0.0
Jersey,United Arab Emirates,1,1,0,100.0
Jersey,United States of America,1,0,1,0.0
Jersey,Zimbabwe,1,0,1,0.0
Jharkhand,Haryana,1,1,0,100.0
Jharkhand,Karnataka,1,0,1,0.0
Jharkhand,Madhya Pradesh,1,1,0,100.0
Jharkhand,Punjab,1,1,0,100.0
Jharkhand,Railways,1,1,0,100.0
Jharkhand,Tamil Nadu,1,0,1,0.0
Joburg Super Kings,Durban's Super Giants,2,2,0,100.0
Joburg Super Kings,MI Cape Town,3,1,2,33.3
Joburg Super Kings,Paarl Royals,4,0,4,0.0
Joburg Super Kings,Pretoria Capitals,3,1,2,33.3
Joburg Super Kings,Sunrisers Eastern Cape,2,1,1,50.0
Jozi Stars,Nelson Mandela Bay Giants,1,0,1,0.0
Kabul Eagles,Band-e-Amir Dragons,5,2,3,40.0
Kabul Eagles,Boost Defenders,4,3,1,75.0
Kabul Eagles,Mis Ainak Knights,5,3,2,60.0
Kabul Eagles,Speen Ghar Tigers,4,4,0,100.0
Kabul Zwanan,Balkh Legends,3,0,3,0.0
Kabul Zwanan,Nangarhar Leopards,2,1,1,50.0
Kabul Zwanan,Paktia Panthers,1,0,1,0.0
Kalutara Town Club,Burgher Recreation Club,1,0,1,0.0
Kalutara Town Club,Chilaw Marians Cricket Club,3,0,3,0.0
Kalutara Town Club,Colombo Cricket Club,1,0,1,0.0
Kalutara Town Club,Colts Cricket Club,1,0,1,0.0
Kalutara Town Club,Kurunegala Youth Cricket Club,1,0,1,0.0
Kalutara Town Club,Moors Sports Club,1,0,1,0.0
Kalutara Town Club,Negombo Cricket Club,1,0,1,0.0
Kalutara Town Club,Nondescripts Cricket Club,1,0,1,0.0
Kalutara Town Club,Police Sports Club,1,0,1,0.0
Kalutara Town Club,Sinhalese Sports Club,1,0,1,0.0
Kalutara Town Club,Sri Lanka Army,1,0,1,0.0
Kandahar Knights,Balkh Legends,2,0,2,0.0
Kandahar Knights,Kabul Zwanan,2,0,2,0.0
Kandahar Knights,Nangarhar Leopards,2,1,1,50.0
Kandahar Knights,Paktia Panthers,1,1,0,100.0
Kandy Crusaders,Colombo Commandos,1,0,1,0.0
Kandy Crusaders,Galle Guardians,1,0,1,0.0
Kandy Crusaders,Hambantota Troopers,1,0,1,0.0
Kandy Crusaders,Kurunegala Warriors,1,1,0,100.0
Kandy Customs Cricket Club,Badureliya Sports Club,2,1,1,50.0
Kandy Customs Cricket Club,Bloomfield Cricket and Athletic Club,1,0,1,0.0
Kandy Customs Cricket Club,Burgher Recreation Club,2,0,2,0.0
Kandy Customs Cricket Club,Colombo Cricket Club,2,0,2,0.0
Kandy Customs Cricket Club,Colts Cricket Club,2,0,2,0.0
Kandy Customs Cricket Club,Galle Cricket Club,1,0,1,0.0
Kandy Customs Cricket Club,Lankan Cricket Club,1,0,1,0.0
Kandy Customs Cricket Club,Negombo Cricket Club,1,1,0,100.0
Kandy Customs Cricket Club,Nugegoda Sports Welfare Club,1,1,0,100.0
Kandy Customs Cricket Club,Panadura Sports Club,1,0,1,0.0
Kandy Customs Cricket Club,Police Sports Club,1,1,0,100.0
Kandy Customs Cricket Club,Ragama Cricket Club,1,0,1,0.0
Kandy Customs Cricket Club,Sebastianites Cricket and Athletic Club,1,0,1,0.0
Kandy Customs Cricket Club,Tamil Union Cricket and Athletic Club,2,0,2,0.0
Kandy Falcons,Colombo Stars,2,1,1,50.0
Kandy Falcons,Dambulla Aura,2,2,0,100.0
Kandy Falcons,Dambulla Thunders,1,1,0,100.0
Kandy Falcons,Galle Marvels,2,0,2,0.0
Kandy Falcons,Jaffna Kings,3,1,2,33.3
Kandy Warriors,Colombo Stars,1,0,1,0.0
Kandy Warriors,Galle Gladiators,1,0,1,0.0
Karachi Blues,Federal Areas,1,1,0,100.0
Karachi Blues,Lahore Blues,1,1,0,100.0
Karachi Blues,Lahore Whites,1,0,1,0.0
Karachi Kings,Islamabad United,8,0,8,0.0
Karachi Kings,Lahore Qalandars,5,4,1,80.0
Karachi Kings,Multan Sultans,5,4,1,80.0
Karachi Kings,Peshawar Zalmi,1,1,0,100.0
Karachi Kings,Quetta Gladiators,9,4,5,44.4
Karachi Region Blues,Islamabad Region,1,1,0,100.0
Karachi Region Blues,Peshawar Region,1,0,1,0.0
Karachi Region Whites,Abbottabad Region,1,1,0,100.0
Karachi Region Whites,Multan Region,1,0,1,0.0
Karachi Region Whites,Rawalpindi Region,1,0,1,0.0
Karachi Region Whites,Sialkot Region,1,0,1,0.0
Karachi Whites,Faisalabad,1,0,1,0.0
Karachi Whites,Islamabad,2,2,0,100.0
Karachi Whites,Karachi Blues,2,0,2,0.0
Karachi Whites,Lahore Blues,1,1,0,100.0
Karachi Whites,Lahore Whites,2,1,1,50.0
Karachi Whites,Peshawar,2,1,1,50.0
Karachi Whites,Rawalpindi,3,2,1,66.7
Karnataka,Delhi,1,0,1,0.0
Karnataka,Haryana,1,1,0,100.0
Karnataka,Mumbai,1,1,0,100.0
Karnataka,Punjab,1,0,1,0.0
Karnataka,Tamil Nadu,1,1,0,100.0
Kent,Essex,17,10,7,58.8
Kent,Glamorgan,3,1,2,33.3
Kent,Gloucestershire,10,3,7,30.0
Kent,Hampshire,3,1,2,33.3
Kent,Lancashire,2,0,2,0.0
Kent,Middlesex,14,7,7,50.0
Kent,Somerset,17,12,5,70.6
Kent,Surrey,4,1,3,25.0
Kent,Sussex,6,4,2,66.7
Kenya,Bermuda,1,1,0,100.0
Kenya,Border,1,0,1,0.0
Kenya,Eastern Province,1,0,1,0.0
Kenya,Free State,1,0,1,0.0
Kenya,Gambia,1,1,0,100.0
Kenya,Gauteng,1,0,1,0.0
Kenya,KwaZulu-Natal,1,0,1,0.0
Kenya,Lesotho,1,1,0,100.0
Kenya,Malawi,2,1,1,50.0
Kenya,Mozambique,1,1,0,100.0
Kenya,Mpumalanga,1,1,0,100.0
Kenya,Namibia,1,0,1,0.0
Kenya,Namibia A,1,1,0,100.0
Kenya,Nepal,5,2,3,40.0
Kenya,Netherlands,2,0,2,0.0
Kenya,Nigeria,3,2,1,66.7
Kenya,Northerns,1,0,1,0.0
Kenya,Rwanda,2,2,0,100.0
Kenya,Scotland,1,0,1,0.0
Kenya,Seychelles,1,1,0,100.0
Kenya,South Africa,1,1,0,100.0
Kenya,South Western Districts,2,2,0,100.0
Kenya,Tanzania,2,2,0,100.0
Kenya,Uganda,3,1,2,33.3
Kenya,United Arab Emirates,2,1,1,50.0
Kenya,Zimbabwe,1,0,1,0.0
Kerala,Assam,1,0,1,0.0
Kerala,Delhi,1,1,0,100.0
Kerala,Haryana,1,0,1,0.0
Kerala,Mumbai,1,1,0,100.0
Khelaghar Samaj Kallyan Samity,Abahani Limited,1,1,0,100.0
Khelaghar Samaj Kallyan Samity,Legends of Rupganj,1,1,0,100.0
Khelaghar Samaj Kallyan Samity,Mohammedan Sporting Club,1,0,1,0.0
Khelaghar Samaj Kallyan Samity,Prime Bank Cricket Club,1,0,1,0.0
Khelaghar Samaj Kallyan Samity,Sheikh Jamal Dhanmondi Club,2,0,2,0.0
Khulna Division,Dhaka Division,1,1,0,100.0
Khulna Division,Dhaka Metropolis,1,1,0,100.0
Khulna Division,Rajshahi Division,1,0,1,0.0
Khulna Division,Rangpur Division,2,1,1,50.0
Khulna Tigers,Barisal Bulls,2,0,2,0.0
Khulna Tigers,Chattogram Challengers,6,0,6,0.0
Khulna Tigers,Chittagong Kings,2,1,1,50.0
Khulna Tigers,Comilla Victorians,6,1,5,16.7
Khulna Tigers,Dhaka Capital,1,1,0,100.0
Khulna Tigers,Dhaka Dominators,1,0,1,0.0
Khulna Tigers,Durbar Rajshahi,1,1,0,100.0
Khulna Tigers,Fortune Barishal,2,0,2,0.0
Khulna Tigers,Minister Group Dhaka,7,1,6,14.3
Khulna Tigers,Rajshahi Royals,7,2,5,28.6
Khulna Tigers,Rangpur Rangers,5,0,5,0.0
Khulna Tigers,Rangpur Riders,3,2,1,66.7
Khulna Tigers,Sylhet Strikers,3,0,3,0.0
Khulna Tigers,Sylhet Sunrisers,1,1,0,100.0
Khyber Pakhtunkhwa,Central Punjab (Pakistan),4,3,1,75.0
Khyber Pakhtunkhwa,Northern (Pakistan),6,3,3,50.0
Khyber Pakhtunkhwa,Sindh,2,1,1,50.0
Khyber Pakhtunkhwa,Southern Punjab (Pakistan),1,0,1,0.0
Knights,Boland,1,1,0,100.0
Knights,Cape Cobras,5,1,4,20.0
Knights,Dolphins,6,2,4,33.3
Knights,KwaZulu-Natal Inland,1,1,0,100.0
Knights,Lions,5,1,4,20.0
Knights,North West,1,0,1,0.0
Knights,Titans,5,1,4,20.0
Knights,Warriors,3,1,2,33.3
Knights,Western Province,2,1,1,50.0
Kolkata Knight Riders,Chennai Super Kings,3,0,3,0.0
Kolkata Knight Riders,Delhi Capitals,5,4,1,80.0
Kolkata Knight Riders,Gujarat Lions,1,0,1,0.0
Kolkata Knight Riders,Gujarat Titans,1,0,1,0.0
Kolkata Knight Riders,Lucknow Super Giants,1,1,0,100.0
Kolkata Knight Riders,Mumbai Indians,11,4,7,36.4
Kolkata Knight Riders,Punjab Kings,2,1,1,50.0
Kolkata Knight Riders,Rajasthan Royals,5,3,2,60.0
Kolkata Knight Riders,Rising Pune Supergiant,2,1,1,50.0
Kolkata Knight Riders,Royal Challengers Bangalore,4,4,0,100.0
Kolkata Knight Riders,Royal Challengers Bengaluru,2,1,1,50.0
Kolkata Knight Riders,Sunrisers Hyderabad,6,5,1,83.3
Kurunegala Warriors,Hambantota Troopers,1,1,0,100.0
Kurunegala Youth Cricket Club,Ace Capital Cricket Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Badureliya Sports Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Chilaw Marians Cricket Club,2,1,1,50.0
Kurunegala Youth Cricket Club,Colts Cricket Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Kalutara Town Club,2,1,1,50.0
Kurunegala Youth Cricket Club,Moors Sports Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Negombo Cricket Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Nondescripts Cricket Club,2,1,1,50.0
Kurunegala Youth Cricket Club,Panadura Sports Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Police Sports Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Ragama Cricket Club,1,0,1,0.0
Kurunegala Youth Cricket Club,Sinhalese Sports Club,2,0,2,0.0
Kurunegala Youth Cricket Club,Sri Lanka Air Force Sports Club,2,0,2,0.0
Kurunegala Youth Cricket Club,Sri Lanka Army,4,0,4,0.0
Kurunegala Youth Cricket Club,Sri Lanka Navy Sports Club,2,0,2,0.0
Kuwait,Bahrain,3,1,2,33.3
Kuwait,Japan,1,0,1,0.0
Kuwait,Malaysia,4,1,3,25.0
Kuwait,Maldives,1,1,0,100.0
Kuwait,Mongolia,1,1,0,100.0
Kuwait,Nepal,3,1,2,33.3
Kuwait,Oman,2,0,2,0.0
Kuwait,Saudi Arabia,1,0,1,0.0
Kuwait,Singapore,1,0,1,0.0
Kuwait,United Arab Emirates,4,1,3,25.0
KwaZulu-Natal,Eastern Province,1,0,1,0.0
KwaZulu-Natal,Easterns,1,0,1,0.0
KwaZulu-Natal,Northerns,1,0,1,0.0
KwaZulu-Natal Inland,Border,2,2,0,100.0
KwaZulu-Natal Inland,Gauteng,1,1,0,100.0
KwaZulu-Natal Inland,KwaZulu-Natal,2,1,1,50.0
KwaZulu-Natal Inland,Mpumalanga,1,1,0,100.0
KwaZulu-Natal Inland,North West,2,1,1,50.0
KwaZulu-Natal Inland,Northerns,2,1,1,50.0
KwaZulu-Natal Inland,Titans,1,0,1,0.0
KwaZulu-Natal Inland,Western Province,3,0,3,0.0
Lahore Blues,Faisalabad,1,0,1,0.0
Lahore Blues,Islamabad,2,1,1,50.0
Lahore Blues,Lahore Whites,1,1,0,100.0
Lahore Blues,Peshawar,1,1,0,100.0
Lahore Blues,Rawalpindi,2,2,0,100.0
Lahore Lions,Faisalabad,1,1,0,100.0
Lahore Lions,Rawalpindi,1,1,0,100.0
Lahore Lions,Sialkot Stallions,1,0,1,0.0
Lahore Qalandars,Guyana Amazon Warriors,1,0,1,0.0
Lahore Qalandars,Hampshire,1,1,0,100.0
Lahore Qalandars,Islamabad United,14,7,7,50.0
Lahore Qalandars,Karachi Kings,17,6,11,35.3
Lahore Qalandars,Multan Sultans,11,7,4,63.6
Lahore Qalandars,Peshawar Zalmi,9,3,6,33.3
Lahore Qalandars,Quetta Gladiators,16,8,8,50.0
Lahore Region Blues,Bahawalpur Region,1,0,1,0.0
Lahore Region Blues,Multan Region,1,1,0,100.0
Lahore Region Whites,Faisalabad Region,1,1,0,100.0
Lahore Region Whites,Islamabad Region,1,1,0,100.0
Lahore Whites,Federal Areas,1,0,1,0.0
Lahore Whites,Islamabad,3,3,0,100.0
Lahore Whites,Karachi Blues,1,0,1,0.0
Lahore Whites,Lahore Blues,2,1,1,50.0
Lahore Whites,Rawalpindi,3,3,0,100.0
Lancashire,Derbyshire,7,4,3,57.1
Lancashire,Durham,7,3,4,42.9
Lancashire,Essex,1,1,0,100.0
Lancashire,Hampshire,1,0,1,0.0
Lancashire,Kent,1,1,0,100.0
Lancashire,Leicestershire,8,5,3,62.5
Lancashire,Northamptonshire,9,5,4,55.6
Lancashire,Nottinghamshire,10,3,7,30.0
Lancashire,Somerset,1,0,1,0.0
Lancashire,Sussex,2,1,1,50.0
Lancashire,Warwickshire,9,3,6,33.3
Lancashire,Worcestershire,8,4,4,50.0
Lancashire,Yorkshire,16,11,5,68.8
Lankan Cricket Club,Badureliya Sports Club,2,0,2,0.0
Lankan Cricket Club,Burgher Recreation Club,2,1,1,50.0
Lankan Cricket Club,Colombo Cricket Club,2,0,2,0.0
Lankan Cricket Club,Colts Cricket Club,2,1,1,50.0
Lankan Cricket Club,Nondescripts Cricket Club,1,0,1,0.0
Lankan Cricket Club,Ragama Cricket Club,1,0,1,0.0
Lankan Cricket Club,Saracens Sports Club,1,0,1,0.0
Lankan Cricket Club,Sinhalese Sports Club,1,0,1,0.0
Lankan Cricket Club,Sri Lanka Air Force Sports Club,2,0,2,0.0
Lankan Cricket Club,Tamil Union Cricket and Athletic Club,2,0,2,0.0
Legends of Rupganj,Abahani Limited,1,0,1,0.0
Legends of Rupganj,Mohammedan Sporting Club,2,1,1,50.0
Legends of Rupganj,Sheikh Jamal Dhanmondi Club,1,0,1,0.0
Leicestershire,Derbyshire,12,2,10,16.7
Leicestershire,Durham,12,5,7,41.7
Leicestershire,Lancashire,8,2,6,25.0
Leicestershire,Northamptonshire,11,3,8,27.3
Leicestershire,Nottinghamshire,12,5,7,41.7
Leicestershire,Pakistan,1,0,1,0.0
Leicestershire,Warwickshire,8,3,5,37.5
Leicestershire,Worcestershire,8,5,3,62.5
Leicestershire,Yorkshire,10,5,5,50.0
Leinster Lightning,Munster Reds,3,1,2,33.3
Leinster Lightning,North-West Warriors,4,3,1,75.0
Leinster Lightning,Northern Knights,7,6,1,85.7
Lesotho,Botswana,1,0,1,0.0
Lesotho,Cameroon,1,0,1,0.0
Lesotho,Ghana,1,0,1,0.0
Lesotho,Malawi,1,0,1,0.0
Lesotho,Mali,2,2,0,100.0
Lesotho,Rwanda,1,0,1,0.0
Lesotho,Seychelles,1,0,1,0.0
Lesotho,Uganda,1,0,1,0.0
Limpopo,Boland,2,0,2,0.0
Limpopo,Border,2,0,2,0.0
Limpopo,Nigeria,1,1,0,100.0
Limpopo,North West,1,1,0,100.0
Limpopo,Warriors,1,0,1,0.0
Limpopo,Western Province,1,1,0,100.0
Lions,Boland,2,1,1,50.0
Lions,Dolphins,6,4,2,66.7
Lions,Knights,4,2,2,50.0
Lions,North West,2,0,2,0.0
Lions,Titans,7,1,6,14.3
Lions,Warriors,4,1,3,25.0
Lions,Western Province,3,1,2,33.3
Lions (Zimbabwe),Mashonaland Eagles,1,0,1,0.0
Lions (Zimbabwe),Mountaineers,1,0,1,0.0
Lions (Zimbabwe),Southern Rocks,1,0,1,0.0
London Spirit (Men),Birmingham Phoenix (Men),3,0,3,0.0
London Spirit (Men),Manchester Originals (Men),2,1,1,50.0
London Spirit (Men),Northern Superchargers (Men),5,2,3,40.0
London Spirit (Men),Oval Invincibles (Men),6,1,5,16.7
London Spirit (Men),Southern Brave (Men),3,2,1,66.7
London Spirit (Men),Trent Rockets (Men),4,2,2,50.0
London Spirit (Men),Welsh Fire (Men),3,2,1,66.7
Los Angeles Knight Riders,MI New York,2,0,2,0.0
Los Angeles Knight Riders,San Francisco Unicorns,2,1,1,50.0
Los Angeles Knight Riders,Seattle Orcas,2,0,2,0.0
Los Angeles Knight Riders,Texas Super Kings,1,1,0,100.0
Los Angeles Knight Riders,Washington Freedom,2,0,2,0.0
Lucknow Super Giants,Chennai Super Kings,2,0,2,0.0
Lucknow Super Giants,Delhi Capitals,4,1,3,25.0
Lucknow Super Giants,Gujarat Titans,4,2,2,50.0
Lucknow Super Giants,Kolkata Knight Riders,5,4,1,80.0
Lucknow Super Giants,Mumbai Indians,4,4,0,100.0
Lucknow Super Giants,Punjab Kings,5,3,2,60.0
Lucknow Super Giants,Rajasthan Royals,4,2,2,50.0
Lucknow Super Giants,Royal Challengers Bengaluru,2,1,1,50.0
Lucknow Super Giants,Sunrisers Hyderabad,2,0,2,0.0
Luxembourg,Austria,5,1,4,20.0
Luxembourg,Bulgaria,2,2,0,100.0
Luxembourg,France,1,0,1,0.0
Luxembourg,Gibraltar,1,1,0,100.0
Luxembourg,Guernsey,1,0,1,0.0
